Station	Latitude	Longitude	Area
02LB018	45.375	-74.948	105.00
02LB019	45.363	-75.250	72.30
02LB020	45.228	-75.413	185.00
02LB020	45.228	-75.413	185.00
02LB021	45.229	-75.326	145.00
02LB022	45.192	-75.105	152.00
02LB022	45.192	-75.105	152.00
02LB022	45.192	-75.105	152.00
02LB027	45.405	-75.102	17.70
02LB027	45.405	-75.102	17.70
02LB028	45.399	-75.283	168.00
02LB029	45.456	-74.942	NA
02LB029	45.456	-74.942	NA
02LB029	45.456	-74.942	NA
02LB030	45.426	-75.051	NA
02LB030	45.426	-75.051	NA
02LB030	45.426	-75.051	NA
02LB030	45.426	-75.051	NA
02LB031	44.998	-75.362	311.00
02LB031	44.998	-75.362	311.00
02LB032	45.491	-74.442	306.00
02LB032	45.491	-74.442	306.00
02LB033	45.521	-75.358	54.10
02LB033	45.521	-75.358	54.10
02LB036	45.504	-75.347	50.60
02LB036	45.504	-75.347	50.60
02LB101	45.375	-75.472	65.00
02MA001	44.546	-76.123	271.00
02MA001	44.546	-76.123	271.00
02MA002	44.579	-76.320	394.00
02MA004	44.549	-76.237	NA
02MA005	44.464	-76.277	NA
02MA006	44.295	-76.446	NA
02MA008	44.565	-76.297	NA
02MB003	44.593	-75.678	NA
02MB005	44.841	-75.310	772000.00
02MB006	44.525	-75.805	107.00
02MB006	44.525	-75.805	107.00
02MB006	44.525	-75.805	107.00
02MB007	44.587	-75.682	NA
02MB008	44.822	-75.321	NA
02MB009	44.837	-75.310	NA
02MB010	44.586	-75.692	52.80
02MB010	44.586	-75.692	52.80
02MB010	44.586	-75.692	52.80
02MC001	45.155	-74.638	404.00
02MC001	45.155	-74.638	404.00
02MC001	45.155	-74.638	404.00
02MC002	45.006	-74.795	774000.00
02MC009	45.029	-74.889	NA
02MC022	45.015	-74.712	NA
02MC023	45.060	-74.554	NA
02MC026	45.273	-74.494	124.00
02MC026	45.273	-74.494	124.00
02MC027	45.081	-74.868	129.00
02MC027	45.081	-74.868	129.00
02MC028	45.327	-74.644	85.40
02MC028	45.327	-74.644	85.40
02MC030	45.049	-74.771	25.80
02MC030	45.049	-74.771	25.80
02MC036	45.317	-74.602	159.00
02MC036	45.317	-74.602	159.00
02MC037	45.306	-74.638	0.44
04CA001	53.051	-93.338	NA
04CA002	53.489	-91.510	36500.00
04CA002	53.489	-91.510	36500.00
04CA002	53.489	-91.510	36500.00
04CA002	53.489	-91.510	36500.00
04CA002	53.489	-91.510	36500.00
04CA003	52.655	-92.514	619.00
04CA003	52.655	-92.514	619.00
04CA003	52.655	-92.514	619.00
04CA003	52.655	-92.514	619.00
04CA003	52.655	-92.514	619.00
04CA004	52.674	-93.991	NA
04CA004	52.674	-93.991	NA
04CA004	52.674	-93.991	NA
04CA004	52.674	-93.991	NA
04CA004	52.674	-93.991	NA
04CA005	52.527	-93.053	NA
04CA005	52.527	-93.053	NA
04CB001	53.350	-91.792	10800.00
04CB001	53.350	-91.792	10800.00
04CB001	53.350	-91.792	10800.00
04CB001	53.350	-91.792	10800.00
04CB001	53.350	-91.792	10800.00
04CC001	55.375	-88.325	94300.00
04CC001	55.375	-88.325	94300.00
04CC001	55.375	-88.325	94300.00
04CC001	55.375	-88.325	94300.00
04CC002	55.128	-88.871	NA
04CD001	54.990	-89.344	21100.00
04CD002	53.994	-92.147	4270.00
04CD002	53.994	-92.147	4270.00
04CD002	53.994	-92.147	4270.00
04CD002	53.994	-92.147	4270.00
04CE001	53.817	-89.900	NA
04CE002	53.767	-89.550	4350.00
04CE002	53.767	-89.550	4350.00
04CE002	53.767	-89.550	4350.00
04CE002	53.767	-89.550	4350.00
04DA001	52.581	-90.187	5960.00
04DA001	52.581	-90.187	5960.00
04DA001	52.581	-90.187	5960.00
04DA001	52.581	-90.187	5960.00
04DA001	52.581	-90.187	5960.00
04DA002	52.960	-87.689	19000.00
04DA002	52.960	-87.689	19000.00
04DA003	52.986	-87.353	NA
04DA004	52.939	-89.275	NA
04DB001	53.712	-87.953	7950.00
04DB001	53.712	-87.953	7950.00
04DB001	53.712	-87.953	7950.00
04DB001	53.712	-87.953	7950.00
04DB001	53.712	-87.953	7950.00
04DB002	53.528	-89.294	3240.00
04DB003	53.528	-88.608	NA
04DC001	54.500	-87.228	50000.00
04DC001	54.500	-87.228	50000.00
04DC001	54.500	-87.228	50000.00
04DC001	54.500	-87.228	50000.00
04DC001	54.500	-87.228	50000.00
04DC002	54.290	-85.652	4710.00
04DC002	54.290	-85.652	4710.00
04DC002	54.290	-85.652	4710.00
04EA001	53.806	-84.918	10400.00
04EA001	53.806	-84.918	10400.00
04EA001	53.806	-84.918	10400.00
04EA001	53.806	-84.918	10400.00
04EA001	53.806	-84.918	10400.00
04ED001	55.199	-83.727	NA
04FA001	51.823	-89.602	9010.00
04FA001	51.823	-89.602	9010.00
04FA002	51.648	-89.887	1540.00
04FA002	51.648	-89.887	1540.00
04FA003	52.308	-88.760	4900.00
04FA003	52.308	-88.760	4900.00
04FA003	52.308	-88.760	4900.00
04FA003	52.308	-88.760	4900.00
04FA003	52.308	-88.760	4900.00
04FB001	52.086	-87.056	24200.00
04FB001	52.086	-87.056	24200.00
04FB002	52.219	-87.886	NA
04FC001	53.091	-85.072	36000.00
04FC001	53.091	-85.072	36000.00
04FC001	53.091	-85.072	36000.00
04FC001	53.091	-85.072	36000.00
04FC001	53.091	-85.072	36000.00
04FC002	52.932	-83.368	NA
04FC003	52.867	-86.241	2310.00
04FC003	52.867	-86.241	2310.00
04GA001	51.133	-90.200	NA
04GA002	51.174	-91.595	5390.00
04GA002	51.174	-91.595	5390.00
04GA002	51.174	-91.595	5390.00
04GA002	51.174	-91.595	5390.00
04GA002	51.174	-91.595	5390.00
04GA003	51.037	-90.198	2230.00
04GA003	51.037	-90.198	2230.00
04GA004	51.194	-90.222	NA
04GB001	50.756	-87.994	13600.00
04GB002	50.756	-87.994	NA
04GB003	50.638	-88.208	NA
04GB004	50.868	-88.932	11200.00
04GB004	50.868	-88.932	11200.00
04GB004	50.868	-88.932	11200.00
04GB004	50.868	-88.932	11200.00
04GB004	50.868	-88.932	11200.00
04GB005	49.611	-90.581	1140.00
04GB005	49.611	-90.581	1140.00
04GC001	51.556	-87.983	NA
04GC002	51.367	-89.422	16300.00
04GC002	51.367	-89.422	16300.00
04GD001	51.642	-86.391	32400.00
04GD001	51.642	-86.391	32400.00
04GD001	51.642	-86.391	32400.00
04GD001	51.642	-86.391	32400.00
04GD001	51.642	-86.391	32400.00
04GD002	51.161	-87.844	1170.00
04GF001	51.526	-85.070	1890.00
04HA001	51.331	-83.833	118000.00
04HA001	51.331	-83.833	118000.00
04HA001	51.331	-83.833	118000.00
04HA001	51.331	-83.833	118000.00
04HA001	51.331	-83.833	118000.00
04HA002	51.854	-82.975	NA
04HA002	51.854	-82.975	NA
04HA003	51.931	-82.016	NA
04JA001	49.783	-84.100	3780.00
04JA002	49.744	-84.104	3780.00
04JC001	49.797	-84.521	2410.00
04JC002	49.773	-84.537	2180.00
04JC002	49.773	-84.537	2180.00
04JC003	49.756	-84.407	3290.00
04JD001	49.769	-86.551	NA
04JD002	49.918	-86.488	4270.00
04JD003	49.068	-87.069	NA
04JD005	49.764	-85.226	2120.00
04JD005	49.764	-85.226	2120.00
04JD006	49.692	-86.881	NA
04JF001	50.661	-86.536	5300.00
04JF001	50.661	-86.536	5300.00
04JF001	50.661	-86.536	5300.00
04JF001	50.661	-86.536	5300.00
04JF001	50.661	-86.536	5300.00
04JG001	50.423	-84.382	26200.00
04JG001	50.423	-84.382	26200.00
04JG001	50.423	-84.382	26200.00
04JG001	50.423	-84.382	26200.00
04JG001	50.423	-84.382	26200.00
04KA001	51.161	-80.864	4250.00
04KA001	51.161	-80.864	4250.00
04KA001	51.161	-80.864	4250.00
04KA001	51.161	-80.864	4250.00
04KA001	51.161	-80.864	4250.00
04KA002	51.254	-80.654	133.00
04KA002	51.254	-80.654	133.00
04KA002	51.254	-80.654	133.00
04KA002	51.254	-80.654	133.00
04KA002	51.254	-80.654	133.00
04LA001	48.479	-81.354	6140.00
04LA002	48.404	-81.448	5570.00
04LA002	48.404	-81.448	5570.00
04LA003	48.330	-81.580	872.00
04LA003	48.330	-81.580	872.00
04LA004	48.345	-81.333	325.00
04LA004	48.345	-81.333	325.00
04LA005	47.715	-81.613	1490.00
04LA006	47.496	-81.849	92.50
04LA006	47.496	-81.849	92.50
04LB001	49.268	-81.642	10000.00
04LB002	48.627	-81.630	926.00
04LB002	48.627	-81.630	926.00
04LC001	48.117	-82.275	3370.00
04LC002	48.183	-82.501	NA
04LC003	48.250	-82.444	1640.00
04LC003	48.250	-82.444	1640.00
04LD001	49.311	-82.041	12400.00
04LD001	49.311	-82.041	12400.00
04LD001	49.311	-82.041	12400.00
04LE002	47.938	-83.061	432.00
04LE002	47.938	-83.061	432.00
04LF001	49.414	-82.440	6760.00
04LF001	49.414	-82.440	6760.00
04LG001	50.064	-82.156	34700.00
04LG002	50.814	-81.294	60100.00
04LG002	50.814	-81.294	60100.00
04LG002	50.814	-81.294	60100.00
04LG002	50.814	-81.294	60100.00
04LG003	50.004	-82.167	34700.00
04LG004	50.752	-81.451	60100.00
04LG004	50.752	-81.451	60100.00
04LG004	50.752	-81.451	60100.00
04LG005	50.247	-82.094	34900.00
04LJ001	49.611	-83.268	8570.00
04LJ001	49.611	-83.268	8570.00
04LJ001	49.611	-83.268	8570.00
04LK001	49.683	-83.657	1170.00
04LK001	49.683	-83.657	1170.00
04LK001	49.683	-83.657	1170.00
04LM001	50.585	-82.091	22900.00
04LM001	50.585	-82.091	22900.00
04LM001	50.585	-82.091	22900.00
04MB002	48.645	-80.675	537.00
04MB003	48.293	-80.545	238.00
04MB004	48.304	-80.580	301.00
04MB004	48.304	-80.580	301.00
04MB005	48.293	-80.545	NA
04MC001	48.762	-80.669	13300.00
04MC002	48.750	-80.583	9950.00
04MD001	49.089	-81.154	3260.00
04MD002	48.792	-81.015	2870.00
04MD003	48.547	-80.974	2540.00
04MD004	48.550	-81.054	408.00
04MD004	48.550	-81.054	408.00
04MD004	48.550	-81.054	408.00
04MD005	48.478	-81.190	NA
04ME001	49.575	-81.386	20700.00
04ME002	49.882	-81.567	22900.00
04ME003	50.603	-81.415	27500.00
04ME003	50.603	-81.415	27500.00
04ME003	50.603	-81.415	27500.00
04ME003	50.603	-81.415	27500.00
04ME003	50.603	-81.415	27500.00
04ME004	50.182	-81.637	23400.00
04ME005	49.972	-81.512	3010.00
04ME005	49.972	-81.512	3010.00
04MF001	51.077	-80.764	6680.00
04MF001	51.077	-80.764	6680.00
04MF001	51.077	-80.764	6680.00
04MF001	51.077	-80.764	6680.00
04MF001	51.077	-80.764	6680.00
05PA001	48.494	-92.644	19300.00
05PA003	48.500	-92.639	NA
05PA005	48.240	-90.769	NA
05PA006	48.383	-92.176	13400.00
05PA006	48.383	-92.176	13400.00
05PA007	48.237	-91.906	NA
05PA010	48.672	-91.135	NA
05PA011	48.355	-92.217	13400.00
05PA012	48.083	-91.651	4510.00
05PA012	48.083	-91.651	4510.00
05PA013	48.497	-92.659	NA
05PB001	48.750	-92.200	5800.00
05PB002	48.772	-92.608	NA
05PB003	48.975	-93.342	1360.00
05PB004	48.858	-93.575	1090.00
05PB007	48.649	-93.321	NA
05PB009	48.744	-92.285	5880.00
05PB012	48.980	-90.730	NA
05PB014	48.850	-92.724	4770.00
05PB014	48.850	-92.724	4770.00
05PB015	48.569	-92.524	443.00
05PB018	48.752	-91.584	358.00
05PB018	48.752	-91.584	358.00
05PB019	48.951	-91.712	NA
05PB020	48.941	-91.698	NA
05PB021	48.925	-91.662	19.80
05PB022	48.894	-91.668	27.90
05PB023	48.842	-93.624	NA
05PB024	48.700	-92.958	NA
05PB025	48.536	-92.561	NA
05PC009	48.621	-93.625	150.00
05PC010	48.688	-93.983	168.00
05PC011	48.753	-94.233	461.00
05PC016	48.590	-93.673	274.00
05PC019	48.609	-93.403	38600.00
05PC021	48.717	-94.564	NA
05PC022	48.678	-93.665	99.90
05PC022	48.678	-93.665	99.90
05PC023	48.798	-94.185	233.00
05PC023	48.798	-94.185	233.00
05PC024	48.614	-93.355	NA
05PC025	48.616	-93.360	NA
05PC027	48.767	-94.665	NA
05PD008	49.133	-94.283	NA
05PD011	49.713	-94.810	NA
05PD014	49.669	-93.762	0.58
05PD015	49.648	-93.726	7.25
05PD016	49.657	-93.839	0.70
05PD017	49.656	-93.732	1.68
05PD018	49.658	-93.748	0.26
05PD019	49.660	-93.744	0.54
05PD020	49.661	-93.742	0.54
05PD021	49.658	-93.727	3.90
05PD022	49.666	-93.728	0.56
05PD023	49.658	-93.727	3.90
05PD024	49.660	-93.713	1.70
05PD025	49.662	-93.708	0.91
05PD026	49.442	-93.983	744.00
05PD027	49.669	-93.758	0.58
05PD028	49.658	-93.740	1.25
05PD029	49.328	-94.853	NA
05PD030	49.414	-94.096	NA
05PD031	49.668	-93.719	0.12
05PD032	49.675	-93.751	0.06
05PD033	49.643	-93.728	8.32
05PD034	49.643	-93.728	8.32
05PE001	49.773	-94.504	NA
05PE003	49.764	-94.558	NA
05PE004	49.764	-94.556	NA
05PE005	49.762	-94.562	NA
05PE006	49.773	-94.503	NA
05PE006	49.773	-94.503	NA
05PE008	49.771	-94.550	NA
05PE009	49.986	-94.663	NA
05PE010	50.117	-94.871	NA
05PE011	49.772	-94.524	NA
05PE011	49.772	-94.524	NA
05PE012	49.772	-94.525	NA
05PE014	49.764	-94.554	NA
05PE015	49.764	-94.558	NA
05PE016	49.771	-94.490	NA
05PE020	49.785	-94.513	70400.00
05PE021	50.131	-94.914	NA
05PE022	49.791	-94.521	NA
05PE023	49.804	-94.506	NA
05PE024	49.827	-94.573	NA
05PE025	49.884	-94.549	NA
05PE026	49.884	-94.586	NA
05PE027	49.870	-94.621	NA
05PE028	49.777	-94.524	NA
05PE028	49.777	-94.524	NA
05PE029	49.772	-94.521	NA
05PE030	49.768	-94.518	NA
05PE031	49.771	-94.550	NA
05PF051	50.212	-95.092	126000.00
05PF051	50.212	-95.092	126000.00
05QA001	50.071	-91.944	13900.00
05QA002	49.873	-91.460	6230.00
05QA002	49.873	-91.460	6230.00
05QA004	50.167	-91.541	4440.00
05QA004	50.167	-91.541	4440.00
05QA005	49.886	-90.931	189.00
05QA006	50.092	-91.913	NA
05QB001	50.320	-92.272	NA
05QB002	50.092	-92.170	NA
05QB003	50.637	-93.178	NA
05QB005	50.869	-91.458	NA
05QB006	50.869	-91.458	NA
05QB007	50.633	-93.167	NA
05QC001	50.874	-93.485	4920.00
05QC001	50.874	-93.485	4920.00
05QC003	50.906	-93.092	2330.00
05QC003	50.906	-93.092	2330.00
05QC004	50.830	-93.464	NA
05QC005	51.034	-93.864	NA
05QC006	51.200	-93.708	58.10
05QC006	51.200	-93.708	58.10
05QC007	50.939	-93.095	2290.00
05QC007	50.939	-93.095	2290.00
05QD001	50.254	-93.917	8080.00
05QD002	49.963	-93.404	6450.00
05QD003	49.789	-93.194	2510.00
05QD006	49.958	-93.401	6490.00
05QD006	49.958	-93.401	6490.00
05QD007	49.690	-93.690	NA
05QD008	49.688	-93.690	0.34
05QD009	49.687	-93.691	0.34
05QD010	49.814	-92.876	2350.00
05QD011	49.658	-93.633	0.09
05QD012	49.708	-93.700	0.48
05QD013	49.721	-93.633	0.71
05QD015	49.689	-93.738	0.97
05QD016	49.782	-92.843	2340.00
05QD017	49.699	-93.714	2.60
05QD018	49.693	-93.711	0.97
05QD019	49.688	-93.714	0.30
05QD020	50.056	-93.476	NA
05QD021	49.699	-93.711	2.60
05QD022	49.673	-93.761	1.02
05QD023	49.680	-93.758	1.02
05QD024	49.673	-93.767	0.07
05QD025	49.708	-93.680	2.03
05QD026	49.746	-93.792	83.50
05QD027	49.676	-93.793	0.38
05QD028	49.676	-93.793	0.38
05QD029	49.957	-93.612	NA
05QE005	50.267	-94.971	52300.00
05QE006	50.633	-93.208	26400.00
05QE007	50.584	-93.454	37000.00
05QE008	50.508	-93.259	1690.00
05QE008	50.508	-93.259	1690.00
05QE009	50.352	-94.466	1530.00
05QE009	50.352	-94.466	1530.00
05QE011	50.355	-94.454	NA
05QE012	50.677	-93.970	548.00
05QE012	50.677	-93.970	548.00
05QE013	50.285	-93.982	NA
05QE014	50.253	-94.472	NA
05QE015	50.152	-94.005	NA
05RC001	51.810	-93.521	5730.00
05RC001	51.810	-93.521	5730.00
